percentage,n_points,sample_path,bottleneck_h0,bottleneck_h1,wasserstein_h0,wasserstein_h1,normalized_bottleneck_h0,normalized_bottleneck_h1,normalized_wasserstein_h0,normalized_wasserstein_h1
36,349,states/NC/samples/fps__pct36.csv,0.00022629318140769054,0.002933274114203161,0.005361147458373175,0.007565373821892458,0.016613924050644675,0.14537870965788352,0.020066747436874213,0.05617460932442572
38,369,states/NC/samples/fps__pct38.csv,0.00022629318140769054,0.002933274114203161,0.004877848415623616,0.007307563143789437,0.016613924050644675,0.14537870965788352,0.018257761598927988,0.054260306811020016
40,388,states/NC/samples/fps__pct40.csv,0.00022629318140769054,0.002933274114203161,0.004052237885499701,0.006917384330534787,0.016613924050644675,0.14537870965788352,0.015167505619614234,0.051363140997769396
42,407,states/NC/samples/fps__pct42.csv,0.00022629318140769054,0.0002945633415246152,0.0036914622838737855,0.0026614311619921715,0.016613924050644675,0.014599126040082405,0.013817124393314143,0.019761727482141046
44,427,states/NC/samples/fps__pct44.csv,0.00019396558406373476,0.0002945633415246152,0.0029720085509997046,0.0023894937589621374,0.014240506329124008,0.014599126040082405,0.011124212761578977,0.017742530845524636
46,446,states/NC/samples/fps__pct46.csv,0.00016163798671977895,0.00010196423360467448,0.0020492508953724917,0.0011753748955793748,0.011867088607603337,0.005053543629259293,0.00767033558981913,0.008727424066983219
48,466,states/NC/samples/fps__pct48.csv,0.00016163798671977895,0.00010196423360467448,0.001754914985498791,0.001061850622596669,0.011867088607603337,0.005053543629259293,0.006568637788947524,0.007884480699771296
50,485,states/NC/samples/fps__pct50.csv,0.00016163798671977895,0.00010196423360467448,0.0014887669888750264,0.001031854764822501,0.011867088607603337,0.005053543629259293,0.0055724472027815245,0.007661754681006843
52,504,states/NC/samples/fps__pct52.csv,0.00016163798671977895,0.00010196423360467448,0.0012445829598748048,0.0009614919553158832,0.011867088607603337,0.005053543629259293,0.004658467634767049,0.0071392949284477146
54,524,states/NC/samples/fps__pct54.csv,0.00016163798671977895,0.00010196423360467448,0.001062542717124393,0.0008917193876408399,0.011867088607603337,0.005053543629259293,0.003977091939921255,0.0066212178547986065
56,543,states/NC/samples/fps__pct56.csv,0.00016163798671977895,0.00010196423360467448,0.0009336384898741896,0.000798843895872563,0.011867088607603337,0.005053543629259293,0.0034946040785334255,0.005931596351787168
58,563,states/NC/samples/fps__pct58.csv,0.00016163798671977895,0.00010196423360467448,0.0008434567937492108,0.0006774127778164949,0.011867088607603337,0.005053543629259293,0.0031570544525214555,0.005029942874084792
60,582,states/NC/samples/fps__pct60.csv,0.00016163798671977895,0.00010196423360467448,0.0007640440137485387,0.0006249784182822514,0.011867088607603337,0.005053543629259293,0.0028598128243239908,0.004640605911846514
62,601,states/NC/samples/fps__pct62.csv,0.00016163798671977895,0.00010196423360467448,0.0006790076257485665,0.0005864502572885155,0.011867088607603337,0.005053543629259293,0.0025415220602312445,0.0043545256145915805
64,621,states/NC/samples/fps__pct64.csv,0.00016163798671977895,0.00010196423360467448,0.0006192131152493695,0.0005543743985434543,0.011867088607603337,0.005053543629259293,0.0023177115141465804,0.0041163551188342995
66,640,states/NC/samples/fps__pct66.csv,2.1046612854137886e-05,0.00010196423360467448,0.000248333261377432,0.00042734420890936455,0.001545193829115018,0.005053543629259293,0.0009295101235190326,0.003173127270072467
68,660,states/NC/samples/fps__pct68.csv,2.1046612854137886e-05,0.00010196423360467448,0.00019849579250175406,0.0003968437235389578,0.001545193829115018,0.005053543629259293,0.0007429687331569068,0.0029466542774319827
70,679,states/NC/samples/fps__pct70.csv,2.1046612854137886e-05,0.00010196423360467448,0.00015690845800159247,0.0003448888852363336,0.001545193829115018,0.005053543629259293,0.0005873075534435658,0.0025608778686419735
72,698,states/NC/samples/fps__pct72.csv,7.997712884572396e-06,0.00010196423360467448,0.00010053652687513148,0.0003163435081441821,0.0005871736550637068,0.005053543629259293,0.0003763077043950526,0.0023489219965435204
74,718,states/NC/samples/fps__pct74.csv,6.187704179116538e-06,0.00010196423360467448,7.54022138752545e-05,0.00029001757184538517,0.0004542869857598153,0.005053543629259293,0.000282230099762084,0.0021534459736132078
76,737,states/NC/samples/fps__pct76.csv,6.187704179116538e-06,0.00010196423360467448,5.5722246500573764e-05,0.0002437234781358648,0.0004542869857598153,0.005053543629259293,0.00020856808282635177,0.0018097018719489574
78,757,states/NC/samples/fps__pct78.csv,1.5784959640603413e-06,0.00010196423360467448,2.4194508624974985e-05,0.00019843482293857643,0.00011588953718362634,0.005053543629259293,9.055992167840371e-05,0.0014734233783239188
