ID,Start_Lat,Start_Lng,State,County,City
A-168486,41.685425,-87.601822,IL,Cook,Chicago
A-168678,41.902233,-88.10172299999998,IL,DuPage,Carol Stream
A-168750,41.774433,-87.946579,IL,DuPage,Willowbrook
A-167564,41.904472,-87.988396,IL,Dupage,Villa Park
A-167587,41.996208,-88.06813000000002,IL,Dupage,Roselle
A-3449069,41.889744,-87.961836,IL,DuPage,Elmhurst
A-3455063,42.338714,-87.89496,IL,Lake,Waukegan
A-3446648,41.98234,-87.7926,IL,Cook,Chicago
A-3449681,41.86325,-87.93148000000002,IL,DuPage,Elmhurst
A-168049,41.900188,-88.184639,IL,Dupage,West Chicago
A-3451074,42.145987,-88.13609,IL,Lake,Barrington
A-168671,41.700321,-88.00634000000002,IL,DuPage,Lemont
A-167554,41.876617,-88.147141,IL,DuPage,Winfield
A-168875,41.830753,-88.104218,IL,DuPage,Wheaton
A-3448565,41.83599,-88.101778,IL,DuPage,Wheaton
