percentage,n_points,sample_path,bottleneck_h0,bottleneck_h1,wasserstein_h0,wasserstein_h1,normalized_bottleneck_h0,normalized_bottleneck_h1,normalized_wasserstein_h0,normalized_wasserstein_h1
55,394,counties/NC/Mecklenburg/samples/fps__pct55.csv,1.1119174365233796e-05,2.3797675348652306e-05,0.00030034806824977495,0.0002895496595873906,0.01825946095449716,0.04861156924324693,0.017534004703257486,0.043927861369935504
56,401,counties/NC/Mecklenburg/samples/fps__pct56.csv,1.1119174365233796e-05,2.3797675348652306e-05,0.0002706490717494497,0.00027559233504634544,0.01825946095449716,0.04861156924324693,0.015800208486910015,0.0418103820456361
57,408,counties/NC/Mecklenburg/samples/fps__pct57.csv,1.1119174365233796e-05,2.3797675348652306e-05,0.0002573610919993836,0.0002706598609135317,0.01825946095449716,0.04861156924324693,0.015024470188368043,0.0410620715823263
58,415,counties/NC/Mecklenburg/samples/fps__pct58.csv,1.1119174365233796e-05,1.4072663787904969e-05,0.00022798988924894705,0.00022643592539410787,0.01825946095449716,0.02874626450442006,0.013309810226785722,0.03435281517533028
59,422,counties/NC/Mecklenburg/samples/fps__pct59.csv,1.1119174365233796e-05,1.4072663787904969e-05,0.00021822838062431242,0.0002160251029043467,0.01825946095449716,0.02874626450442006,0.012739943607923724,0.032773379137557256
60,430,counties/NC/Mecklenburg/samples/fps__pct60.csv,1.1119174365233796e-05,1.4072663787904969e-05,0.00018906025862451103,0.0001951685320350415,0.01825946095449716,0.02874626450442006,0.011037139287223422,0.029609208421195025
61,437,counties/NC/Mecklenburg/samples/fps__pct61.csv,1.1119174365233796e-05,1.4072663787904969e-05,0.00016750956874985205,0.00017868634630256258,0.01825946095449716,0.02874626450442006,0.009779032651736522,0.027108679942033267
62,444,counties/NC/Mecklenburg/samples/fps__pct62.csv,1.1119174365233796e-05,1.4072663787904969e-05,0.000156894233749602,0.00017053286628714742,0.01825946095449716,0.02874626450442006,0.009159320546026393,0.0258717075335349
63,451,counties/NC/Mecklenburg/samples/fps__pct63.csv,6.634440704589498e-06,1.0697512716822069e-05,0.0001287242678750875,0.00014564020251765043,0.010894811702849972,0.021851835212709555,0.0075147875313389895,0.022095217225264138
64,458,counties/NC/Mecklenburg/samples/fps__pct64.csv,6.634440704589498e-06,1.0697512716822069e-05,0.00011545596124994651,0.00014046574894794873,0.010894811702849972,0.021851835212709555,0.006740197729163164,0.021310195825484452
65,465,counties/NC/Mecklenburg/samples/fps__pct65.csv,6.634440704589498e-06,1.0697512716822069e-05,0.00010395316862492269,0.00011323944223436743,0.010894811702849972,0.021851835212709555,0.006068676779609281,0.01717966626922858
66,473,counties/NC/Mecklenburg/samples/fps__pct66.csv,6.634440704589498e-06,1.0697512716822069e-05,9.701526224946586e-05,0.0001093215869098416,0.010894811702849972,0.021851835212709555,0.005663649093808238,0.016585284615288867
67,480,counties/NC/Mecklenburg/samples/fps__pct67.csv,6.634440704589498e-06,1.0697512716822069e-05,8.441046462441499e-05,0.00010810423661559334,0.010894811702849972,0.021851835212709555,0.004927794250029278,0.016400599214378395
