percentage,n_points,sample_path,bottleneck_h0,bottleneck_h1,wasserstein_h0,wasserstein_h1,normalized_bottleneck_h0,normalized_bottleneck_h1,normalized_wasserstein_h0,normalized_wasserstein_h1
1,12,states/NJ/samples/fps__pct01.csv,0.04275536986532524,0.035006487861586486,0.44990241154863414,0.15266089964996513,3.361014260498472,4.745189610166065,1.842269293344139,1.6134982806068814
2,23,states/NJ/samples/fps__pct02.csv,0.027071631124617572,0.02810035328283579,0.3505245908696312,0.12272943476056418,2.128110189466181,3.809051195507885,1.4353350276526193,1.2971476810373295
3,35,states/NJ/samples/fps__pct03.csv,0.013968323564267762,0.016774479427390507,0.31725482944587713,0.12403519303016383,1.0980546968168219,2.2738095238095237,1.299101350538306,1.3109484560079867
4,47,states/NJ/samples/fps__pct04.csv,0.012720972465908012,0.016774479427390507,0.2714648518598779,0.10636274096392109,1.0,2.2738095238095237,1.1115996446478413,1.1241653891691905
5,58,states/NJ/samples/fps__pct05.csv,0.012720972465908012,0.007377257968067029,0.24421099194024923,0.09461485114972985,1.0,1.0,1.0,1.0
6,70,states/NJ/samples/fps__pct06.csv,0.004451357617739073,0.006674661971108265,0.2106952989512506,0.07884099546047628,0.3499227460533096,0.9047619047619049,0.8627592774480894,0.8332835120747467
7,81,states/NJ/samples/fps__pct07.csv,0.0036573316643045356,0.005840329224719732,0.18322669701175462,0.07867884826149787,0.28750409405461114,0.7916666666666667,0.7502803029299535,0.8315697515286163
8,93,states/NJ/samples/fps__pct08.csv,0.003103919636153191,0.005840329224719732,0.16049867705187235,0.0730502163765798,0.24400018508582125,0.7916666666666667,0.6572131572650151,0.7720798108214153
9,105,states/NJ/samples/fps__pct09.csv,0.002646753178115124,0.006405029444628587,0.14386300072075153,0.0666770359875637,0.20806217332899488,0.8682127522655707,0.5890930607904427,0.7047206139134118
10,116,states/NJ/samples/fps__pct10.csv,0.0025745690005301667,0.005562262412440616,0.13360290724637225,0.06146954165001494,0.20238775042002233,0.7539742322306272,0.5470798270991041,0.64968174555111
11,128,states/NJ/samples/fps__pct11.csv,0.0020452183649071415,0.005562262412440616,0.11666879417461558,0.052804220307622406,0.16077531575422332,0.7539742322306272,0.47773768595625205,0.5580965320556145
12,140,states/NJ/samples/fps__pct12.csv,0.0020452183649071415,0.0044245269189868534,0.10461437029924435,0.04277574688039378,0.16077531575422332,0.5997522301834535,0.4283769926492097,0.4521039388700229
13,151,states/NJ/samples/fps__pct13.csv,0.0017203895657748308,0.0044245269189868534,0.09289536487786336,0.0418035789253665,0.13524041266384668,0.5997522301834535,0.3803897774617448,0.4418289350707905
14,163,states/NJ/samples/fps__pct14.csv,0.0017203895657748308,0.0044245269189868534,0.08482271476536196,0.04039558266724026,0.13524041266384668,0.5997522301834535,0.34733373011365276,0.4269475899012245
15,174,states/NJ/samples/fps__pct15.csv,0.0017203895657748308,0.0044245269189868534,0.07622031265086474,0.037571555805686926,0.13524041266384668,0.5997522301834535,0.3121084437899235,0.3970999832386694
16,186,states/NJ/samples/fps__pct16.csv,0.00105268592311397,0.004422783240601317,0.06836762863111795,0.03685323438243967,0.08275200075585025,0.599515871580693,0.2799531179491108,0.38950792539026147
17,198,states/NJ/samples/fps__pct17.csv,0.00105268592311397,0.004422783240601317,0.06256302634462091,0.03490371817313279,0.08275200075585025,0.599515871580693,0.25618431769823086,0.3689031663527851
18,209,states/NJ/samples/fps__pct18.csv,0.00105268592311397,0.004422783240601317,0.058084863316999004,0.032610289075540096,0.08275200075585025,0.599515871580693,0.2378470471599843,0.34466353515616355
19,221,states/NJ/samples/fps__pct19.csv,0.00105268592311397,0.004422783240601317,0.05565679695437023,0.02936314931175388,0.08275200075585025,0.599515871580693,0.22790455299402618,0.31034397829666427
20,233,states/NJ/samples/fps__pct20.csv,0.00105268592311397,0.004422783240601317,0.05347467122487155,0.02964338845123961,0.08275200075585025,0.599515871580693,0.2189691413970225,0.31330587208057187
21,244,states/NJ/samples/fps__pct21.csv,0.00105268592311397,0.004422783240601317,0.05046047669774677,0.027563029758223927,0.08275200075585025,0.599515871580693,0.20662655803016788,0.29131821720677753
22,256,states/NJ/samples/fps__pct22.csv,0.00105268592311397,0.004422783240601317,0.04780750260437303,0.02698531612944943,0.08275200075585025,0.599515871580693,0.19576310723994778,0.28521226637818875
23,267,states/NJ/samples/fps__pct23.csv,0.00105268592311397,0.004422783240601317,0.04517002613775128,0.025796019821453655,0.08275200075585025,0.599515871580693,0.18496311643827631,0.2726423971288709
24,279,states/NJ/samples/fps__pct24.csv,0.00105268592311397,0.0009179361442757449,0.04024085046312022,0.02160252220285362,0.08275200075585025,0.12442782240354004,0.16477903039256273,0.22832062768525846
25,291,states/NJ/samples/fps__pct25.csv,0.00045120997054932314,0.0009179361442757449,0.036030767066995276,0.020274499667204418,0.03546977023639963,0.12442782240354004,0.1475394976316663,0.21428453800682543
26,302,states/NJ/samples/fps__pct26.csv,0.00045120997054932314,0.0009179361442757449,0.03356063499336899,0.018228064962253213,0.03546977023639963,0.12442782240354004,0.1374247519603058,0.19265543136993307
27,314,states/NJ/samples/fps__pct27.csv,0.00045120997054932314,0.0009179361442757449,0.030770151513618796,0.01769383420562351,0.03546977023639963,0.12442782240354004,0.1259982250149792,0.18700905820400934
28,326,states/NJ/samples/fps__pct28.csv,0.00045120997054932314,0.0009179361442757449,0.028757749896241882,0.015996804455393032,0.03546977023639963,0.12442782240354004,0.11775780306923286,0.1690728702841563
