birth,death
0.0,0.13504723161425186
0.0,0.10701505744249919
0.0,0.10580516895924752
0.0,0.09854267449999395
0.0,0.08459085890000351
0.0,0.07661010480524384
0.0,0.07633003863050958
0.0,0.07210786385724266
0.0,0.07087348144450022
0.0,0.06542337413649957
0.0,0.06490550980000286
0.0,0.06384158957450081
0.0,0.06373053201999967
0.0,0.06281730972499965
0.0,0.0627922923422494
0.0,0.062151077580498953
0.0,0.06044522310125079
0.0,0.058964619466249826
0.0,0.058941476038249944
0.0,0.05852658558124951
0.0,0.05831034469849996
0.0,0.05705576254100036
0.0,0.05679261548425122
0.0,0.05625373719199958
0.0,0.05545496543450054
0.0,0.05450955242624965
0.0,0.053196276145006285
0.0,0.05307964477649888
0.0,0.05221940960799834
0.0,0.05116856838024819
0.0,0.04963804008325008
0.0,0.04876978580500534
0.0,0.04608941305849963
0.0,0.043952877727999815
0.0,0.043130453200249025
0.0,0.04149040357300407
0.0,0.04059341726800033
0.0,0.03851580495025065
0.0,0.037925629965000096
0.0,0.033785732026248946
0.0,0.029993114316250707
