percentage,n_points,sample_path,bottleneck_h0,bottleneck_h1,wasserstein_h0,wasserstein_h1,normalized_bottleneck_h0,normalized_bottleneck_h1,normalized_wasserstein_h0,normalized_wasserstein_h1
1,6,states/NE/samples/fps__pct01.csv,0.06397979744766615,0.00042500623688062277,0.15330205678615552,0.003861020140387204,1.0,0.768031878235532,1.7935798003046572,0.5910918770674777
2,11,states/NE/samples/fps__pct02.csv,0.06397979744766615,0.0023151883306796323,0.11725853887478072,0.006752483541846999,1.0,4.1837937606085385,1.3718833990101957,1.0337522277771178
3,17,states/NE/samples/fps__pct03.csv,0.06397979744766615,0.001444127374582345,0.10551996594940506,0.008595500054704948,1.0,2.6096931378053263,1.2345462508679128,1.3159035894486764
4,22,states/NE/samples/fps__pct04.csv,0.06397979744766615,0.001226362135558023,0.08879329656477822,0.008021516378586379,1.0,2.216167982104523,1.038850139781226,1.2280311940228934
5,28,states/NE/samples/fps__pct05.csv,0.06397979744766615,0.0005533705682334793,0.08547267133590357,0.0065320135332301976,1.0,1.0,1.0,1.0
6,34,states/NE/samples/fps__pct06.csv,0.0609346653982424,0.0008077425229859659,0.07721979640564076,0.0069287814396231445,0.95240478759073,1.459677419354839,0.9034442845733768,1.0607420521060584
7,39,states/NE/samples/fps__pct07.csv,0.0609346653982424,0.0008077425229859659,0.07611855025376595,0.006944501275815143,0.95240478759073,1.459677419354839,0.8905600944028488,1.063148635636853
8,45,states/NE/samples/fps__pct08.csv,0.0609346653982424,0.0008077425229859659,0.07526298975401548,0.006608155761533503,0.95240478759073,1.459677419354839,0.8805503393972031,1.0116567774876688
9,50,states/NE/samples/fps__pct09.csv,0.0609346653982424,0.00035701326982805117,0.07487853240589039,0.006370617591139036,0.95240478759073,0.6451612903225806,0.876052324509916,0.9752915481160449
10,56,states/NE/samples/fps__pct10.csv,0.0609346653982424,0.00037486393331945375,0.07428730862226557,0.0060612947836290055,0.95240478759073,0.6774193548387097,0.8691352155160794,0.9279366542634193
11,61,states/NE/samples/fps__pct11.csv,0.0609346653982424,0.00037486393331945375,0.07321694829976555,0.005530232807689245,0.95240478759073,0.6774193548387097,0.856612378616627,0.8466352342283722
12,67,states/NE/samples/fps__pct12.csv,0.0609346653982424,0.00037744205069068653,0.06980889169326614,0.004873124008902215,0.95240478759073,0.6820782895909913,0.8167393226651415,0.7460370349986658
13,73,states/NE/samples/fps__pct13.csv,0.0002118528129094849,0.00037744205069068653,0.008611606400875216,0.004606620951980342,0.0033112454456076567,0.6820782895909913,0.10075274665316132,0.7052375088546833
14,78,states/NE/samples/fps__pct14.csv,0.00021185281290959007,0.00037744205069068653,0.008380940159375226,0.004498753346017664,0.0033112454456093003,0.6820782895909913,0.09805403327618634,0.6887238250703608
15,84,states/NE/samples/fps__pct15.csv,0.00020155441228204054,0.00037744205069068653,0.007940605129125632,0.004385559545302423,0.003150282125336626,0.6820782895909913,0.09290226928697978,0.6713947426764876
16,89,states/NE/samples/fps__pct16.csv,0.00020155441228204054,0.00037744205069068653,0.007592868489000734,0.004309050240205557,0.003150282125336626,0.6820782895909913,0.0888338736853224,0.659681768613032
17,95,states/NE/samples/fps__pct17.csv,0.00020155441228204054,0.00037744205069068653,0.007069175845876013,0.00436157058894294,0.003150282125336626,0.6820782895909913,0.08270685513144295,0.6677222217551141
18,101,states/NE/samples/fps__pct18.csv,9.415680573754885e-05,0.00037744205069068653,0.006728817982250619,0.004138657857345308,0.001471664642492292,0.6820782895909913,0.07872478860297559,0.6335960322633728
19,106,states/NE/samples/fps__pct19.csv,8.018040488588145e-05,0.0004120168950287646,0.006382742304375612,0.003949779918366164,0.0012532144221223424,0.7445587435993263,0.07467582567171366,0.6046803023711629
20,112,states/NE/samples/fps__pct20.csv,7.944480484105684e-05,0.0004120168950287646,0.00612324240887544,0.003774178736310938,0.0012417170421028714,0.7445587435993263,0.07163976874914071,0.5777971397503426
21,117,states/NE/samples/fps__pct21.csv,7.944480484105684e-05,0.00016711174763404442,0.006070766778750446,0.0033659360027959596,0.0012417170421028714,0.3019888610402862,0.07102582245139641,0.5152983816816197
22,123,states/NE/samples/fps__pct22.csv,7.944480484105684e-05,0.00016711174763404442,0.005812563280875252,0.0032456990108731196,0.0012417170421028714,0.3019888610402862,0.06800493292215183,0.4968910419982035
