percentage,n_points,sample_path,bottleneck_h0,bottleneck_h1,wasserstein_h0,wasserstein_h1,normalized_bottleneck_h0,normalized_bottleneck_h1,normalized_wasserstein_h0,normalized_wasserstein_h1
1,1,states/UT/samples/fps__pct01.csv,0.13335361397912476,0.0558913366921536,0.6111170651408717,0.07823050420816194,0.4044522626216712,1.0022067571788684,0.38201118308558385,0.6752683970746217
2,3,states/UT/samples/fps__pct02.csv,2.2343343218349943,0.2823503812177083,4.301324213181493,0.35786696281834995,6.77658103859775,5.062921674373595,2.688771178617567,3.089028414099087
3,4,states/UT/samples/fps__pct03.csv,0.7409328226993677,0.0558913366921536,2.7177451029921182,0.07823050420816194,2.2471978647562683,1.0022067571788684,1.6988709387124512,0.6752683970746217
4,5,states/UT/samples/fps__pct04.csv,0.7409328226993677,0.05575919099050293,2.5611320904748744,0.15945419346716008,2.2471978647562683,0.9998372072098651,1.6009716562165217,1.3763733050075617
5,7,states/UT/samples/fps__pct05.csv,0.32971410053370154,0.05576826966272232,1.599736060616739,0.11585097799196567,1.0,1.0,1.0,1.0
6,8,states/UT/samples/fps__pct06.csv,0.24567798184262507,0.0998714049089302,1.5499643097726148,0.19974319284986605,0.7451242802323319,1.790828467745847,0.9688875233424844,1.7241390302610855
7,9,states/UT/samples/fps__pct07.csv,0.24567798184262507,0.0998714049089302,1.3467528808216227,0.19974319284986605,0.7451242802323319,1.790828467745847,0.841859425424476,1.7241390302610855
8,11,states/UT/samples/fps__pct08.csv,0.17945591360108906,0.10445266201484443,0.9257714949091196,0.1970126333669319,0.5442773400064098,1.8729765625965737,0.5787026483307572,1.7005694451763267
9,12,states/UT/samples/fps__pct09.csv,0.17945591360108906,0.10445266201484443,0.8487376183117434,0.2121756750376962,0.5442773400064098,1.8729765625965737,0.5305485318525192,1.8314534647468466
10,13,states/UT/samples/fps__pct10.csv,0.14341763586972284,0.08017199935349903,0.7594727458456201,0.13291681675818984,0.43497574303790953,1.4375916598877214,0.4747487817164189,1.1473085429404635
11,15,states/UT/samples/fps__pct11.csv,0.09150330049659457,0.08017199935349903,0.5896207486774965,0.13291681675818984,0.2775231643065311,1.4375916598877214,0.36857376863167207,1.1473085429404635
12,16,states/UT/samples/fps__pct12.csv,0.046617053725335755,0.050393828165056526,0.40881288846662306,0.09819746312132915,0.1413862908801221,0.9036290433579961,0.25555021139488177,0.8476187670003028
13,17,states/UT/samples/fps__pct13.csv,0.04577962162248541,0.050393828165056526,0.3477264229080001,0.08790459655345634,0.13884641739125764,0.9036290433579961,0.21736487128629375,0.7587730209714119
14,18,states/UT/samples/fps__pct14.csv,0.03489300428543095,0.050393828165056526,0.30572549013250105,0.08583449812427535,0.10582806203601954,0.9036290433579961,0.191109957235468,0.7409043895186455
15,20,states/UT/samples/fps__pct15.csv,0.028751835531195105,0.014660022738925535,0.23046484520074792,0.02993475805373791,0.08720232311768011,0.26287390352232615,0.14406429340093632,0.25839020587132117
16,21,states/UT/samples/fps__pct16.csv,0.022889810811242705,0.014660022738925535,0.19669745284187226,0.030575263421393883,0.06942320869562882,0.26287390352232615,0.12295619113945608,0.2639189064378403
17,22,states/UT/samples/fps__pct17.csv,0.022889810811242705,0.014660022738925535,0.170869299368371,0.03337906760119129,0.06942320869562882,0.26287390352232615,0.10681093186240768,0.2881207235342126
18,24,states/UT/samples/fps__pct18.csv,0.022889810811242705,0.014660022738925535,0.15929440593087008,0.028213821050628047,0.06942320869562882,0.26287390352232615,0.09957542988026288,0.2435354585663031
19,25,states/UT/samples/fps__pct19.csv,0.021075374588400295,0.014660022738925535,0.13628865737399506,0.028213821050628047,0.0639201494697558,0.26287390352232615,0.08519446471779371,0.2435354585663031
20,26,states/UT/samples/fps__pct20.csv,0.01926093836555788,0.014660022738925535,0.12018860535137402,0.028213821050628047,0.05841709024388277,0.26287390352232615,0.07513027199314257,0.2435354585663031
21,28,states/UT/samples/fps__pct21.csv,0.01926093836555788,0.014660022738925535,0.09993510782649892,0.028213821050628047,0.05841709024388277,0.26287390352232615,0.062469747533209566,0.2435354585663031
22,29,states/UT/samples/fps__pct22.csv,0.01926093836555788,0.014660022738925535,0.09448849788112239,0.02813402654876998,0.05841709024388277,0.26287390352232615,0.0590650546720155,0.24284669008768395
23,30,states/UT/samples/fps__pct23.csv,0.01926093836555788,0.014660022738925535,0.0931569710644963,0.029355962669708267,0.05841709024388277,0.26287390352232615,0.05823271310679958,0.2533941722248052
24,32,states/UT/samples/fps__pct24.csv,0.01926093836555788,0.014660022738925535,0.08561220301112205,0.02876253395116861,0.05841709024388277,0.26287390352232615,0.05351645506954213,0.24827182687368687
25,33,states/UT/samples/fps__pct25.csv,0.01926093836555788,0.014660022738925535,0.08589261518424776,0.02857555776681145,0.05841709024388277,0.26287390352232615,0.05369174159338133,0.24665788983493242
26,34,states/UT/samples/fps__pct26.csv,0.01926093836555788,0.014660022738925535,0.08637270972862228,0.028961170945592998,0.05841709024388277,0.26287390352232615,0.05399185019016412,0.2499864174439811
27,36,states/UT/samples/fps__pct27.csv,0.01926093836555788,0.014660022738925535,0.08349053198799625,0.029496605426422177,0.05841709024388277,0.26287390352232615,0.05219019189691112,0.2546081693714125
28,37,states/UT/samples/fps__pct28.csv,0.01926093836555788,0.014660022738925535,0.08143891488249709,0.029251690317700158,0.05841709024388277,0.26287390352232615,0.050907719646639905,0.25249411636152763
29,38,states/UT/samples/fps__pct29.csv,0.01926093836555788,0.014660022738925535,0.07264434716874703,0.029251690317700158,0.05841709024388277,0.26287390352232615,0.04541020794439102,0.25249411636152763
30,40,states/UT/samples/fps__pct30.csv,0.01926093836555788,0.014660022738925535,0.06873137636774733,0.029251690317700158,0.05841709024388277,0.26287390352232615,0.04296419769474324,0.25249411636152763
32,42,states/UT/samples/fps__pct32.csv,0.01926093836555788,0.014660022738925535,0.0656541230694981,0.029243872186131305,0.05841709024388277,0.26287390352232615,0.04104059706210958,0.2524266319802616
34,45,states/UT/samples/fps__pct34.csv,0.01926093836555788,0.014660022738925535,0.06373415358524748,0.02938899879436405,0.05841709024388277,0.26287390352232615,0.039840418150401846,0.2536793327407404
36,48,states/UT/samples/fps__pct36.csv,0.01926093836555788,0.014660022738925535,0.06177921751937165,0.02889386997514601,0.05841709024388277,0.26287390352232615,0.038618381519482776,0.2494054903632304
38,50,states/UT/samples/fps__pct38.csv,0.01419486644107627,0.01105228276801808,0.04134227021974649,0.01449030037497605,0.04305204544816047,0.1981822788273787,0.025843182033296164,0.12507706560734394
40,53,states/UT/samples/fps__pct40.csv,0.006576520690590382,0.01105228276801808,0.031067727528991177,0.014401067622594063,0.019946131148000954,0.1981822788273787,0.019420533357867656,0.12430682823922976
42,55,states/UT/samples/fps__pct42.csv,0.006576520690590382,0.01105228276801808,0.027840663796366565,0.014271654750177927,0.019946131148000954,0.1981822788273787,0.01740328575554725,0.12318976496829982
44,58,states/UT/samples/fps__pct44.csv,0.006576520690590382,0.01105228276801808,0.025824554716117193,0.014506289856971551,0.019946131148000954,0.1981822788273787,0.016143009682585495,0.12521508327687636
46,61,states/UT/samples/fps__pct46.csv,0.006576520690590382,0.01105228276801808,0.024738729243866314,0.014695441373979882,0.019946131148000954,0.1981822788273787,0.015464256793916931,0.12684779730559564
48,63,states/UT/samples/fps__pct48.csv,0.0025557271000561633,0.01105228276801808,0.012185623756124987,0.014854183572437986,0.0077513430451389845,0.1981822788273787,0.007617271408776719,0.12821802482727537
50,66,states/UT/samples/fps__pct50.csv,0.0025557271000561633,0.01105228276801808,0.010897172072999384,0.014805836110363957,0.0077513430451389845,0.1981822788273787,0.006811856243834528,0.12780070023570064
