birth,death
0.0,0.5514711991764927
0.0,0.21006670924999976
0.0,0.20459289512499934
0.0,0.20234598891300085
0.0,0.17052445585624795
0.0,0.16268276831624426
0.0,0.15491563352500407
0.0,0.1503901541000014
0.0,0.14015099304900044
0.0,0.13837319960200167
0.0,0.11436494325425092
0.0,0.105375764016251
0.0,0.09880430962525014
0.0,0.09816492263224981
0.0,0.08686241546900622
0.0,0.0867872823604996
0.0,0.08654572041050046
0.0,0.08261428464999851
0.0,0.08109377000000148
0.0,0.08079094979525017
0.0,0.07836574584200028
0.0,0.06106156502625051
0.0,0.06060571802500037
0.0,0.05667761562499997
0.0,0.05470585494724787
0.0,0.053799643041999586
0.0,0.05149920445624888
0.0,0.048201707599999206
0.0,0.043827232999998536
0.0,0.042726486625000996
0.0,0.04138947503724927
0.0,0.038585772100000436
0.0,0.037477097021249614
0.0,0.03703552250000228
0.0,0.0318314498000009
0.0,0.030097695184998795
0.0,0.030007111581250405
0.0,0.02864493906624933
0.0,0.026954772713999844
0.0,0.024774764176998823
0.0,0.024727137540500082
0.0,0.02375226489999992
