birth,death
0.0,0.11792397780049858
0.0,0.0992168953624997
0.0,0.09860915537050105
0.0,0.09541981563300367
0.0,0.09088330555624964
0.0,0.08542820792899902
0.0,0.0679261727822493
0.0,0.06238692665124785
0.0,0.06228671329249627
0.0,0.052592691977995265
0.0,0.04346919132724546
0.0,0.0415864437545027
0.0,0.038894148574250144
0.0,0.03576023805925524
0.0,0.027892831569248627
0.0,0.02467179562449668
0.0,0.022897208828250637
0.0,0.022848965619248353
0.0,0.02266427546825045
0.0,0.022022315746250784
0.0,0.021633603362500756
0.0,0.01800439463924999
0.0,0.01744375512324976
0.0,0.017194745459249924
0.0,0.01586988996524885
0.0,0.014578718643249796
0.0,0.010231802822499414
0.0,0.010179611746249723
0.0,0.009253525912250638
0.0,0.008934103410500858
0.0,0.008582903538251058
0.0,0.008473021790500433
0.0,0.008171668884999851
0.0,0.008074586340251884
0.0,0.008072387263251669
0.0,0.008021603558249484
0.0,0.007491605525000486
0.0,0.007482206569999952
0.0,0.006409737531250126
0.0,0.006031807913000177
0.0,0.00579152544999996
0.0,0.005093378432499862
0.0,0.004696796503249617
0.0,0.004483762194500399
0.0,0.0041588276424991445
0.0,0.004148415639250528
0.0,0.0034277302892504673
0.0,0.0033394825564998128
0.0,0.003329248250500147
0.0,0.003309897940000992
0.0,0.003225707549000374
0.0,0.003212926938250096
0.0,0.003031774578251368
0.0,0.0028944185284993785
0.0,0.002646291886249932
0.0,0.0025999636130013687
0.0,0.002467926367250869
0.0,0.0023439749022495233
0.0,0.0022916223132504725
0.0,0.002129113860250476
0.0,0.0021083232762498724
0.0,0.001879203697999895
0.0,0.0018554515729999436
0.0,0.0017781012889998438
0.0,0.0016646859552495307
0.0,0.0015826375449999176
0.0,0.0015539485144998519
0.0,0.0013650868404998509
0.0,0.0013192616050000815
0.0,0.001275287018000232
0.0,0.0012617275465000067
0.0,0.0012373528250003917
0.0,0.0011603335284998061
0.0,0.001088151424998537
0.0,0.0010480322112502447
0.0,0.0010442221704999844
0.0,0.0009807713524998172
0.0,0.0009649238512498996
0.0,0.0009298468820000891
0.0,0.0009193067329998216
0.0,0.0008928777442501608
0.0,0.0008882203432500427
0.0,0.0008371648212499689
0.0,0.0008198451879999472
0.0,0.0008097889159994314
0.0,0.0008054269062506773
0.0,0.0007681292825001552
0.0,0.0007635322890003456
0.0,0.0007089876572498623
0.0,0.0006638402425001143
0.0,0.0006533542412501267
0.0,0.0006316358605002303
0.0,0.0005940214085002659
0.0,0.000593882944000073
0.0,0.0005805821462499625
0.0,0.0005740559892499691
0.0,0.000566224178499604
0.0,0.0005349332500000595
0.0,0.0005214597282504931
0.0,0.0005193118732500584
0.0,0.000508895737249852
0.0,0.0004991130912500843
0.0,0.0004721826905000688
0.0,0.00047200410725092607
0.0,0.0004374557319999727
0.0,0.00043719512825005584
0.0,0.0004351653632500604
0.0,0.00043309450124993736
0.0,0.00043244166849987003
0.0,0.0004311895782501164
0.0,0.00039642247824990475
0.0,0.00038270987524989026
0.0,0.0003779617422502933
0.0,0.0003693782604999072
