percentage,n_points,sample_path,bottleneck_h0,bottleneck_h1,wasserstein_h0,wasserstein_h1,normalized_bottleneck_h0,normalized_bottleneck_h1,normalized_wasserstein_h0,normalized_wasserstein_h1
1,29,states/IL/samples/fps__pct01.csv,0.1246467001909788,0.1499741808552084,1.019252950749521,0.6525827159304183,10.848069440814132,19.38759911559759,6.32438731041946,6.423771979338408
2,58,states/IL/samples/fps__pct02.csv,0.0372424069863168,0.0526924932446407,0.4200844596718821,0.3523966837933923,3.241226735337722,6.811712053388088,2.6065922341451855,3.4688567252908054
3,88,states/IL/samples/fps__pct03.csv,0.0114902196073723,0.0262687153499967,0.2554204031551292,0.2227352702410056,1.0,3.3958333333333495,1.5848642433152955,2.1925198949601032
4,117,states/IL/samples/fps__pct04.csv,0.0114902196073723,0.0133760943193234,0.1918049021647511,0.1559019101497935,1.0,1.7291666666666652,1.190134881076348,1.534638134750048
5,146,states/IL/samples/fps__pct05.csv,0.0114902196073723,0.0077355726184039,0.1611623230396242,0.1015887111232159,1.0,1.0,1.0,1.0
6,175,states/IL/samples/fps__pct06.csv,0.0048079356183206,0.0077355726184039,0.1297641196974949,0.0902635738257411,0.41843722597223076,1.0,0.8051765279257637,0.8885197265300605
7,204,states/IL/samples/fps__pct07.csv,0.002706263162408,0.0071715204483119,0.1140031655652474,0.0760428613292884,0.23552754036760273,0.927083333333327,0.7073810020547916,0.7485365301766336
8,234,states/IL/samples/fps__pct08.csv,0.002706263162408,0.0039886546313645,0.1013915151787494,0.0632233750221464,0.23552754036760273,0.5156249999999987,0.629126667241082,0.6223464627429264
9,263,states/IL/samples/fps__pct09.csv,0.002706263162408,0.0039886546313645,0.0922069013893695,0.0560442873881537,0.23552754036760273,0.5156249999999987,0.5721368347780582,0.5516782993749981
10,292,states/IL/samples/fps__pct10.csv,0.002706263162408,0.0012691173827068,0.0866768111182491,0.0462444008154695,0.23552754036760273,0.1640624999999884,0.5378230437702135,0.4552120044064753
11,321,states/IL/samples/fps__pct11.csv,0.002706263162408,0.0012691173827068,0.0780309858602564,0.0418134049711999,0.23552754036760273,0.1640624999999884,0.4841763533097702,0.4115949942556595
12,350,states/IL/samples/fps__pct12.csv,0.002706263162408,0.0012691173827068,0.0732858059976271,0.038443130379058,0.23552754036760273,0.1640624999999884,0.45473287189840694,0.37841931405577856
13,380,states/IL/samples/fps__pct13.csv,0.002706263162408,0.0012691173827068,0.0682207147033726,0.0354302470576346,0.23552754036760273,0.1640624999999884,0.4233043642998339,0.3487616553640652
14,409,states/IL/samples/fps__pct14.csv,0.002706263162408,0.0012691173827068,0.0630333867801209,0.0330933018556295,0.23552754036760273,0.1640624999999884,0.3911173876826235,0.32575767021486257
15,438,states/IL/samples/fps__pct15.csv,0.002706263162408,0.0012691173827068,0.0598127263045012,0.0315702911049997,0.23552754036760273,0.1640624999999884,0.3711334335246293,0.31076574115315253
16,467,states/IL/samples/fps__pct16.csv,0.002706263162408,0.0012691173827068,0.0560711603896282,0.0297070514256189,0.23552754036760273,0.1640624999999884,0.3479173005953895,0.2924247300429624
17,496,states/IL/samples/fps__pct17.csv,0.002706263162408,0.0010575978189224,0.0510241596602522,0.0275675180409688,0.23552754036760273,0.13671874999999895,0.31660104358080726,0.2713639905080836
18,526,states/IL/samples/fps__pct18.csv,0.002706263162408,0.0010575978189224,0.0473230616971243,0.0239203024335277,0.23552754036760273,0.13671874999999895,0.2936360112250877,0.2354622100138175
19,555,states/IL/samples/fps__pct19.csv,0.002706263162408,0.0010575978189224,0.0445315955022509,0.0225984544704373,0.23552754036760273,0.13671874999999895,0.2763151750505739,0.22245044966687164
20,584,states/IL/samples/fps__pct20.csv,0.002706263162408,0.0010575978189224,0.0421723319058755,0.0206606935992282,0.23552754036760273,0.13671874999999895,0.26167612324319,0.2033758807528236
21,613,states/IL/samples/fps__pct21.csv,0.0018137721194862,0.0010575978189224,0.0366384771746286,0.0193502200848421,0.15785356428892414,0.13671874999999895,0.2273389740455682,0.19047608608177358
22,642,states/IL/samples/fps__pct22.csv,0.0018137721194862,0.0010575978189224,0.0314006404965004,0.0174603746048677,0.15785356428892414,0.13671874999999895,0.19483859443239768,0.17187317775584524
23,672,states/IL/samples/fps__pct23.csv,0.0018137721194862,0.0010575978189224,0.0291866751533756,0.0162256559494192,0.15785356428892414,0.13671874999999895,0.18110110727430762,0.15971908463076445
24,701,states/IL/samples/fps__pct24.csv,0.0018137721194862,0.0010575978189224,0.0263139181457495,0.0139142368332248,0.15785356428892414,0.13671874999999895,0.1632758677676781,0.1369663684023746
25,730,states/IL/samples/fps__pct25.csv,0.0018137721194862,0.0010575978189224,0.0250395252267485,0.0134050925852955,0.15785356428892414,0.13671874999999895,0.15536835629126639,0.13195454925140848
26,759,states/IL/samples/fps__pct26.csv,0.0018137721194862,0.0010575978189224,0.0231854436128749,0.0125408801726127,0.15785356428892414,0.13671874999999895,0.14386392039766271,0.12344757634932484
27,788,states/IL/samples/fps__pct27.csv,0.0018137721194862,0.0010575978189224,0.0218471560155002,0.0120859280710506,0.15785356428892414,0.13671874999999895,0.13555994728450735,0.11896920373752654
28,818,states/IL/samples/fps__pct28.csv,0.0018137721194862,0.0010575978189224,0.0204948273979976,0.0115972226386839,0.15785356428892414,0.13671874999999895,0.12716885070562453,0.11415857638569456
29,847,states/IL/samples/fps__pct29.csv,0.0018137721194862,0.0010575978189224,0.0194343173044974,0.0112893425343607,0.15785356428892414,0.13671874999999895,0.12058846595130786,0.11112792365943076
30,876,states/IL/samples/fps__pct30.csv,0.0018137721194862,0.0010575978189224,0.0184422345936269,0.0109969321331314,0.15785356428892414,0.13671874999999895,0.11443266792011057,0.10824954871012522
32,934,states/IL/samples/fps__pct32.csv,0.0018137721194862,0.0010575978189224,0.0156423270652521,0.0094303841258419,0.15785356428892414,0.13671874999999895,0.09705945391098761,0.09282905572454683
34,993,states/IL/samples/fps__pct34.csv,0.0018137721194862,0.0010575978189224,0.0137774053950018,0.0085769834059061,0.15785356428892414,0.13671874999999895,0.08548775628913227,0.08442850894626634
36,1051,states/IL/samples/fps__pct36.csv,0.000622584477522,0.0010575978189224,0.010151121123132,0.0077028899738658,0.05418386234520186,0.13671874999999895,0.06298693721755422,0.07582427110944487
38,1110,states/IL/samples/fps__pct38.csv,0.000622584477522,0.0010575978189224,0.0079830297823796,0.0064012454164615,0.05418386234520186,0.13671874999999895,0.04953409476740324,0.06301138527781394
40,1168,states/IL/samples/fps__pct40.csv,0.000622584477522,0.0010575978189224,0.0068109411807562,0.0059925850960379,0.05418386234520186,0.13671874999999895,0.042261373826695384,0.05898869106400568
42,1226,states/IL/samples/fps__pct42.csv,0.000622584477522,0.0010575978189224,0.0057863091901296,0.0055161321759592,0.05418386234520186,0.13671874999999895,0.035903609981515025,0.05429867270654454
44,1285,states/IL/samples/fps__pct44.csv,0.000622584477522,0.0002052243386718,0.0047300305491311,0.0028346649967457,0.05418386234520186,0.02652994791666043,0.029349481069270454,0.02790334639945933
46,1343,states/IL/samples/fps__pct46.csv,0.000622584477522,0.0002052243386718,0.0038825651447557,0.0025778594992031,0.05418386234520186,0.02652994791666043,0.024091022464357955,0.0253754523578554
48,1402,states/IL/samples/fps__pct48.csv,0.0001250567086352,0.0001284225922977,0.0023879435829997,0.0019500045713969,0.010883752696507359,0.016601562499997287,0.01481700895073713,0.019195091165511095
50,1460,states/IL/samples/fps__pct50.csv,0.0001250567086352,0.0001284225922977,0.001936347812248,0.0017016195843421,0.010883752696507359,0.016601562499997287,0.012014891419577761,0.0167500853739371
52,1518,states/IL/samples/fps__pct52.csv,0.0001250567086352,9.31693316669746e-05,0.0015531622896228,0.0014201129234922,0.010883752696507359,0.012044270833333403,0.009637254293244033,0.013979042629744164
54,1577,states/IL/samples/fps__pct54.csv,0.0001250567086352,9.31693316669746e-05,0.0011314914437478,0.0011921970227658,0.010883752696507359,0.012044270833333403,0.007020818652940401,0.011735526611020751
56,1635,states/IL/samples/fps__pct56.csv,0.0001250567086352,9.31693316669746e-05,0.000934614675246,0.001063708313924,0.010883752696507359,0.012044270833333403,0.0057992132256384195,0.010470733432515344
58,1694,states/IL/samples/fps__pct58.csv,8.603271772116678e-06,4.752894960038231e-05,0.0005730165646237,0.0008113667231264,0.0007487473752544022,0.0061442057291667025,0.0035555243546769627,0.007986780363246284
60,1752,states/IL/samples/fps__pct60.csv,4.723364894495431e-06,4.752894960038231e-05,0.0004196055742475,0.0006548564319302,0.0004110769903357502,0.0061442057291667025,0.002603620786381527,0.006446153560664152
62,1810,states/IL/samples/fps__pct62.csv,4.723364894495431e-06,4.752894960038231e-05,0.0003108561704985,0.0005032544113489,0.0004110769903357502,0.0061442057291667025,0.0019288389782149723,0.004953841876569415
64,1869,states/IL/samples/fps__pct64.csv,1.7853194690503564e-06,4.752894960038231e-05,0.0001964017956231,0.0003181546293431,0.00015537731479952466,0.0061442057291667025,0.001218658256587749,0.0031317911786203642
66,1927,states/IL/samples/fps__pct66.csv,1.686916033748368e-06,4.752894960038231e-05,0.0001462281463739,0.000253757846296,0.0001468132108341965,0.0061442057291667025,0.0009073345656475031,0.0024978941408974045
68,1986,states/IL/samples/fps__pct68.csv,1.5182244303735312e-06,4.752894960038231e-05,9.323920687513584e-05,0.0001946195362548,0.00013213188975077687,0.0061442057291667025,0.0005785422120790079,0.0019157594786171465
70,2044,states/IL/samples/fps__pct70.csv,1.5182244303735312e-06,7.672305606021978e-06,5.24212467496676e-05,7.542041943658542e-05,0.00013213188975077687,0.0009918212890625056,0.00032526986308567324,0.0007424094528092672
72,2102,states/IL/samples/fps__pct72.csv,1.2511293916967064e-06,1.6426603028277828e-06,2.151158737497921e-05,2.950454748391456e-05,0.00010888646470202908,0.00021235148111979293,0.00013347776930275608,0.00029043135952506376
74,2161,states/IL/samples/fps__pct74.csv,2.916958975023221e-07,6.344406558825867e-07,6.132346000357604e-06,1.2629225561751029e-05,2.538645104007982e-05,8.201599121093797e-05,3.805074216291778e-05,0.00012431721420732637
76,2219,states/IL/samples/fps__pct76.csv,2.723666512822886e-07,5.606684865939139e-07,1.3548593755597251e-06,5.787951363836443e-06,2.3704216332604644e-05,7.247924804687543e-05,8.406799740821634e-06,5.697435571179062e-05
78,2278,states/IL/samples/fps__pct78.csv,1.249999993688107e-13,0.0,1.249999993688107e-13,0.0,1.087881725851513e-11,0.0,7.756155223580239e-13,0.0
80,2336,states/IL/samples/fps__pct80.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2394,states/IL/samples/fps__pct82.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2453,states/IL/samples/fps__pct84.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2511,states/IL/samples/fps__pct86.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2570,states/IL/samples/fps__pct88.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2628,states/IL/samples/fps__pct90.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2686,states/IL/samples/fps__pct92.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2745,states/IL/samples/fps__pct94.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2803,states/IL/samples/fps__pct96.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2862,states/IL/samples/fps__pct98.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2920,states/IL/samples/fps__pct100.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
