birth,death
9.95612224105604,17.52738747143127
2.7944143696024826,10.27408627811604
0.5327118996049924,6.422137662177432
0.5960142691172452,5.553179772380977
1.1936292375824964,4.839864584767795
0.8124479557000016,3.9877853882376915
1.9080575907625066,3.2036973143109773
1.6081253018982617,2.863391460697913
0.7898816787879817,1.8943504440911272
3.2488676573442383,4.30872329613979
1.6491543901824985,2.696949355384876
0.8747485852250194,1.921570347327242
0.833546622133244,1.8680287621217377
0.2535139856652473,1.2292186987721512
0.15341392485850056,1.0571951717896693
1.1299908106600023,2.0057873593073996
0.2973973401004999,1.160481666310834
0.4949045319249954,1.184718740839637
0.36980650172499774,0.9369166504951193
1.9354357871972523,2.4848468761852556
0.08417129412499726,0.6168361861532172
0.120693070386256,0.5885677950519519
0.16296351117924965,0.6179259568718692
0.23151129073000232,0.6812387221140886
0.2775555933250061,0.7235940113913069
0.23986317188649764,0.6777716806006037
0.4013622502249941,0.8286883652379836
0.4824635935249978,0.8906834202582481
0.13206454948450003,0.5367878450722388
0.1222542299600036,0.5269274595197924
0.16840692573724972,0.5490982253268022
0.3437773310612513,0.724179629937844
0.42645236605924663,0.8065450201294309
0.3591275661422515,0.7190749492177129
1.3236204468662462,1.6706468155458145
0.07677042582049816,0.40898162281835787
0.1982542974792467,0.5257376977862795
3.171752796628996,3.4696266197622974
0.6800620723999828,0.9642545865987742
0.5211335643924875,0.7989976714314662
1.417618740255247,1.6881366729846203
0.10960299734625055,0.37485413311582155
0.2214324730512458,0.4832744884271043
2.1784006501962567,2.438053153960193
2.8136736438932535,3.067103799012388
0.08962880980499921,0.3368467873964588
0.04277636386599982,0.2888547618545989
0.08932164199999776,0.32871647165214646
3.537154308835978,3.7720560685043063
0.7124745448884976,0.9437325535728176
0.08463661562499751,0.31253486177541423
0.35618406452100626,0.5816667104051111
0.05221940960799834,0.2753522197839677
0.26565941216049943,0.4824683911266354
0.07802631369999961,0.2922622238417355
0.04291557575124987,0.2571254381908321
0.8540408916999949,1.0586130161733422
0.11879114705000096,0.3228344666686992
0.174226459081248,0.3774746281730364
0.4595106442369984,0.6572144344630506
0.10330361809999955,0.2973988135944181
0.6936265672399952,0.8843810352372585
3.147819221690026,3.332684588683718
0.12251804937125586,0.3073384341981332
0.3950849404344952,0.5775331779228158
0.432875451681003,0.6116469873472647
0.08933339320025133,0.2626267162734809
1.5602068659062525,1.7328365265340848
0.128829608986249,0.2977692608090158
0.33542721926049845,0.5033573469652035
0.5302159674340017,0.6907790793493391
0.5445416628879967,0.7023932048674391
2.7949068866982225,2.952056176050638
0.19932453437125067,0.35627672646002406
0.3578180555305037,0.510638285437212
1.1112939971642484,1.25810565384974
0.1094469662102495,0.2561175262434193
0.6123044823572497,0.7568088362661184
0.12697396505124992,0.2702220350276915
0.34260681482100225,0.47974565000728686
0.19671079166124927,0.32665335360254427
0.07263102486249962,0.2015200854589168
0.5853526291930012,0.7136620836605182
0.25825259240050147,0.3864058241073637
0.030328280242000703,0.1575659669463043
0.4739247488969977,0.6009595643484681
0.11006552312500013,0.23514795410775066
0.13692375627724898,0.26154029759508424
0.2123372412499964,0.33344215936825206
0.14871297917225298,0.2697629387845527
5.453303480065259,5.572833710596779
0.052256550996000364,0.1712352420543774
0.4000291762812371,0.5183842475405829
0.10781546172500263,0.2260855642855093
0.2400167189249977,0.3562752437456773
0.131211467331248,0.24548808504414996
0.35763123288649934,0.4691286758810199
0.33031331586425383,0.44168275783173844
0.6393235038124983,0.7462964767531093
0.31787852876524353,0.42109358532208896
0.18204482623025356,0.2841186885851736
1.313026622888497,1.4119751719548668
0.758810834960006,0.8573783387647953
0.7700660059062509,0.8685007381611529
0.21103019862500033,0.3087793013269873
0.1515440788999997,0.2485291863438574
0.1765517849612489,0.27129878790179124
0.12086624391299788,0.21502912157890827
0.12409444644999963,0.21375889402425252
0.04928976422500074,0.13744032767875553
1.2301904546142468,1.3163570729457086
1.8317643813539992,1.9162359404234532
1.0636146304249894,1.1434046600445136
0.1333071705960016,0.21199713117661892
0.10701505744249919,0.18487377200421862
0.029007080346246928,0.10555514153148796
0.4490618862260064,0.5239935277234293
0.12436486538125083,0.19904256616432037
1.6300642194844914,1.704380845641385
0.10939652159525275,0.1821735223791912
0.14838263472500035,0.2198732963365042
0.04909216999999919,0.11864685147738961
0.4958879047772514,0.5648854373173781
0.041177891004496786,0.10821267315040412
0.4243594543565019,0.49109372945586804
0.03611056744999906,0.10175593611656966
0.042209785242250004,0.10712411264042296
0.03034061504500103,0.09506121479958834
0.024887470144001302,0.08918569285074601
0.33647045839249407,0.4005278488300694
0.34953506112499855,0.41293355895907163
0.05258895802625044,0.11539350714450347
0.12170473110050048,0.18351860299127284
0.15511451527124875,0.2153141130910518
0.6178083534422498,0.6766997538809745
0.10543853192500705,0.16395194067500984
0.41205426822425345,0.4705157538215605
0.19637152704999794,0.25273937633366184
0.04834916607625042,0.10408894022612475
0.317287333441007,0.3730080708093985
0.2079305860899982,0.26276147150866647
0.9024895356422468,0.9570619394429558
0.31931162968400617,0.37313261392984587
0.026012815965251,0.0798282062343178
0.05212012427525002,0.10575523574523209
0.2045004111102485,0.25810741369100343
1.5704808021362298,1.622751201517212
0.24117317130249966,0.2929988132870657
0.03466397694499919,0.08648545597415803
0.4076551428979972,0.45946322054058075
0.027720225966499493,0.07947797551682464
0.03369477212899713,0.08452294352758606
0.16623715369600608,0.21668163729190487
0.18405910316249732,0.2343061813488846
0.8643950193250067,0.9145233694509258
0.021991553808250054,0.07161254937023495
0.12410085624850185,0.1734886207206845
0.3435019956849942,0.3927455391966657
0.20385624066125332,0.2521253295029637
0.09560273023525201,0.1434315563970734
0.630683276580994,0.6781619331161365
0.044208423152496734,0.09162315934262924
0.0969455647144982,0.14401639032172628
0.16474854662499805,0.21155456310690085
0.1933775650000037,0.24016110938981328
0.08568318940025163,0.13240195076646816
1.4119277948785003,1.4585646631469498
0.03196845502450025,0.07757619374790663
0.040792278717005234,0.08577590409648894
0.023058115593252472,0.06747957756907677
0.14072263730224968,0.18506690607311513
0.03640349891125069,0.08058869123692361
0.09517930741299946,0.13934517336959232
0.32725201316050245,0.3710171043548425
0.03745323547849963,0.08049583783344914
0.5121902784125023,0.5549495088620248
0.08180968047024878,0.12422569500400102
0.05439258972999822,0.09678221462989087
0.026227065777999388,0.06757833544712721
0.18459569980125085,0.225813832128693
0.0387411047864963,0.07965876639854891
0.1940166531722483,0.23486926417391665
0.04057288762500229,0.081419868062128
0.25366698320499625,0.2942239417077709
0.08288365547025289,0.12320600149121368
0.03892959098825367,0.0790408658156781
0.021560746599998834,0.06119498027963358
0.041692682333004105,0.0813133203511511
0.3842557358912483,0.42379078049126306
0.42390573332501363,0.4632923344425759
0.0377226547172506,0.07707695057080793
